RID,,Rxn description,Formula,LB,UB,subSystem,Gene Rule,Bibliomic - Intracellular,Biblomic - Exchange,Proteomic,OMIM disease,Drug target,Confidence Score,Reference ID,,,,,,,,,,,,,,,,,,,,,,,,,,
876,DAGK_hs_18_1_18_1,DAGK hs 18 1 18 1,pa_hs_18_1_18_1[c] + h[c] + adp[c]  <=> dag_hs_18_1_18_1[c] + atp[c] ,-1000,1000,Expanded DAG metabolism,1606 or 1607 or 1608 or 1609 or 9162 or 8525 or 8526 or 8527 or 160851,1,0,1,1,0,4,229,18,21,,,,,,,,,,,,,,,,,,,,,,,,1
877,LPS2_18_1_18_1,LPS2 18 1 18 1,h2o[c] + dag_hs_18_1_18_1[c]  -> ocdcea[c] + mag_hs_18_1[c] + h[c] ,0,1000,Expanded DAG metabolism,4023,1,0,0,1,1,4,192,228,,,,,,,,,,,,,,,,,,,,,,,,,1
878,CDS_18_1_18_1,CDS 18 1 18 1,pa_hs_18_1_18_1[c] + ctp[c] + h[c]  -> cdpdag_hs_18_1_18_1[c] + ppi[c] ,0,1000,Expanded Glycerophospholipid metabolism,1040,1,0,0,0,0,4,191,,,,,,,,,,,,,,,,,,,,,,,,,,1
879,CDIPTr_18_1_18_1,CDIPTr 18 1 18 1,cdpdag_hs_18_1_18_1[c] + inost[c]  -> cmp[c] + pail_hs_18_1_18_1[c] + h[c] ,0,1000,Expanded Glycerophospholipid metabolism,10423,1,0,1,0,0,4,191,26,4,21,,,,,,,,,,,,,,,,,,,,,,,1
880,PIPLC_18_1_18_1,PIPLC 18 1 18 1,pail_hs_18_1_18_1[c] + h2o[c]  -> mi1p_D[c] + dag_hs_18_1_18_1[c] + h[c] ,0,1000,Expanded Glycerophospholipid metabolism,113026 or 23236 or 84812 or 257068 or 9651 or 89869 or 5330 or 5331 or 5332 or 5333 or 5334 or 5335 or 5336 or 51196 or 23007,1,0,1,1,1,4,57,58,59,60,61,16,22,,,,,,,,,,,,,,,,,,,,1
881,PIK4_18_1_18_1,PIK4 18 1 18 1,pail_hs_18_1_18_1[c] + atp[c]  -> pail4p_hs_18_1_18_1[c] + h[c] + adp[c] ,0,1000,Expanded Glycerophospholipid metabolism,5297 or 5298 or 55361,1,0,1,0,0,4,189,24,21,16,,,,,,,,,,,,,,,,,,,,,,,1
882,PI4PLC_18_1_18_1,PI4PLC 18 1 18 1,h2o[c] + pail4p_hs_18_1_18_1[c]  -> dag_hs_18_1_18_1[c] + h[c] + mi14p[c] ,0,1000,Expanded Glycerophospholipid metabolism,113026 or 23236 or 84812 or 9651 or 257068 or 89869 or 5330 or 5331 or 5332 or 5333 or 5334 or 5335 or 5336 or 51196 or 23007,1,0,1,1,1,4,57,58,59,60,61,16,22,,,,,,,,,,,,,,,,,,,,1
883,PI4P3K_18_1_18_1,PI4P3K 18 1 18 1,pail4p_hs_18_1_18_1[c] + atp[c]  -> pail34p_hs_18_1_18_1[c] + h[c] + adp[c] ,0,1000,Expanded Glycerophospholipid metabolism,5286 or 5287 or 5288 or 5290 or 5291 or 5293 or 5294 or 23533 or 5296 or 10870 or 8503 or 5295,0,0,1,1,1,4,24,30,16,21,,,,,,,,,,,,,,,,,,,,,,,1
884,PI34P5K_18_1_18_1,PI34P5K 18 1 18 1,atp[c] + pail34p_hs_18_1_18_1[c]  -> pail345p_hs_18_1_18_1[c] + h[c] + adp[c] ,0,1000,Expanded Glycerophospholipid metabolism,8394 or 8395 or 23396,0,0,1,1,0,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,1
885,PI4P5K_18_1_18_1,PI4P5K 18 1 18 1,atp[c] + pail45p_hs_18_1_18_1[c]  -> pail345p_hs_18_1_18_1[c] + h[c] + adp[c] ,0,1000,Expanded Glycerophospholipid metabolism,200576 or 23396 or 8394 or 8395 or 8396 or 5305 or 79837,1,0,1,1,0,4,189,24,22,29,0,2,1,3,8,15,,,,,,,,,,,,,,,,,1
886,PI345P3P_18_1_18_1,PI345P3P 18 1 18 1,h2o[c] + pail345p_hs_18_1_18_1[c]  -> pi[c] + pail45p_hs_18_1_18_1[c] ,0,1000,Expanded Glycerophospholipid metabolism,5728,0,0,1,1,0,4,0,8,,,,,,,,,,,,,,,,,,,,,,,,,1
887,PI45PLC_18_1_18_1,PI45PLC 18 1 18 1,h2o[c] + pail45p_hs_18_1_18_1[c]  -> dag_hs_18_1_18_1[c] + h[c] + mi145p[c] ,0,1000,Expanded Glycerophospholipid metabolism,113026 or 23236 or 84812 or 9651 or 257068 or 89869 or 5330 or 5331 or 5332 or 5333 or 5334 or 5335 or 5336 or 51196 or 23007,1,0,1,1,1,4,57,58,59,60,62,16,22,,,,,,,,,,,,,,,,,,,,1
888,AGPAT1_18_1_18_2,AGPAT1 18 1 18 2,alpha_hs_18_1[c] + lnlccoa[c]  -> coa[c] + pa_hs_18_1_18_2[c] ,0,1000,Expanded DAG metabolism,137964 or 56894 or 10554 or 10555 or 55326 or 56895,1,0,1,1,0,4,95,96,21,,,,,,,,,,,,,,,,,,,,,,,,1
889,PPAP_18_1_18_2,PPAP 18 1 18 2,h2o[c] + pa_hs_18_1_18_2[c]  -> pi[c] + dag_hs_18_1_18_2[c] ,0,1000,Expanded DAG metabolism,8611 or 8612 or 8613,1,0,0,0,0,4,103,107,,,,,,,,,,,,,,,,,,,,,,,,,1
890,CEPTE_18_1_18_2,CEPTE 18 1 18 2,cdpea[c] + dag_hs_18_1_18_2[c]  -> cmp[c] + pe_hs_18_1_18_2[c] + h[c] ,0,1000,Expanded Phospholipid metabolism,10390,1,0,1,0,0,4,194,306,21,,,,,,,,,,,,,,,,,,,,,,,,1
891,PSSA2_hs_18_1_18_2,PSSA2 hs 18 1 18 2,pe_hs_18_1_18_2[c] + ser_L[c]  <=> ps_hs_18_1_18_2[c] + etha[c] ,-1000,1000,Expanded Phospholipid metabolism,81490,1,0,1,0,0,4,195,32,21,,,,,,,,,,,,,,,,,,,,,,,,1
892,PSSA1_hs_18_1_18_2,PSSA1 hs 18 1 18 2,chol[c] + ps_hs_18_1_18_2[c]  <=> ser_L[c] + pchol_hs_18_1_18_2[c] ,-1000,1000,Expanded Phospholipid metabolism,9791,1,0,1,0,0,4,195,21,,,,,,,,,,,,,,,,,,,,,,,,,1
893,CEPTC_18_1_18_2,CEPTC 18 1 18 2,dag_hs_18_1_18_2[c] + cdpchol[c]  -> cmp[c] + pchol_hs_18_1_18_2[c] + h[c] ,0,1000,Expanded Phospholipid metabolism,56994 or 10390,1,0,1,0,0,4,194,193,313,21,,,,,,,,,,,,,,,,,,,,,,,1
894,PLA2_2_18_1_18_2,PLA2 2 18 1 18 2,h2o[c] + pchol_hs_18_1_18_2[c]  -> lnlc[c] + h[c] + lpchol_hs_18_1[c] ,0,1000,Expanded Phospholipid metabolism,5320 or 8398,1,0,0,1,1,4,57,61,62,63,248,249,,,,,,,,,,,,,,,,,,,,,1
895,DAGK_hs_18_1_18_2,DAGK hs 18 1 18 2,pa_hs_18_1_18_2[c] + h[c] + adp[c]  <=> atp[c] + dag_hs_18_1_18_2[c] ,-1000,1000,Expanded DAG metabolism,1606 or 1607 or 1608 or 1609 or 9162 or 8525 or 8526 or 8527 or 160851,1,0,1,1,0,4,229,18,21,,,,,,,,,,,,,,,,,,,,,,,,1
896,LPS2_18_1_18_2,LPS2 18 1 18 2,h2o[c] + dag_hs_18_1_18_2[c]  -> lnlc[c] + mag_hs_18_1[c] + h[c] ,0,1000,Expanded DAG metabolism,4023,1,0,0,1,1,4,192,228,,,,,,,,,,,,,,,,,,,,,,,,,1
897,CDS_18_1_18_2,CDS 18 1 18 2,pa_hs_18_1_18_2[c] + ctp[c] + h[c]  -> ppi[c] + cdpdag_hs_18_1_18_2[c] ,0,1000,Expanded Glycerophospholipid metabolism,1040,1,0,0,0,0,4,191,,,,,,,,,,,,,,,,,,,,,,,,,,1
898,CDIPTr_18_1_18_2,CDIPTr 18 1 18 2,inost[c] + cdpdag_hs_18_1_18_2[c]  -> cmp[c] + h[c] + pail_hs_18_1_18_2[c] ,0,1000,Expanded Glycerophospholipid metabolism,10423,1,0,1,0,0,4,191,26,4,21,,,,,,,,,,,,,,,,,,,,,,,1
899,PIPLC_18_1_18_2,PIPLC 18 1 18 2,h2o[c] + pail_hs_18_1_18_2[c]  -> mi1p_D[c] + dag_hs_18_1_18_2[c] + h[c] ,0,1000,Expanded Glycerophospholipid metabolism,113026 or 23236 or 84812 or 257068 or 9651 or 89869 or 5330 or 5331 or 5332 or 5333 or 5334 or 5335 or 5336 or 51196 or 23007,1,0,1,1,1,4,57,58,59,60,61,16,22,,,,,,,,,,,,,,,,,,,,1
900,PIK4_18_1_18_2,PIK4 18 1 18 2,atp[c] + pail_hs_18_1_18_2[c]  -> pail4p_hs_18_1_18_2[c] + h[c] + adp[c] ,0,1000,Expanded Glycerophospholipid metabolism,5297 or 5298 or 55361,1,0,1,0,0,4,189,24,21,16,,,,,,,,,,,,,,,,,,,,,,,1
901,PI4PLC_18_1_18_2,PI4PLC 18 1 18 2,h2o[c] + pail4p_hs_18_1_18_2[c]  -> dag_hs_18_1_18_2[c] + h[c] + mi14p[c] ,0,1000,Expanded Glycerophospholipid metabolism,113026 or 23236 or 84812 or 9651 or 257068 or 89869 or 5330 or 5331 or 5332 or 5333 or 5334 or 5335 or 5336 or 51196 or 23007,1,0,1,1,1,4,57,58,59,60,61,16,22,,,,,,,,,,,,,,,,,,,,1
902,PI4P3K_18_1_18_2,PI4P3K 18 1 18 2,atp[c] + pail4p_hs_18_1_18_2[c]  -> h[c] + adp[c] + pail34p_hs_18_1_18_2[c] ,0,1000,Expanded Glycerophospholipid metabolism,5286 or 5287 or 5288 or 5290 or 5291 or 5293 or 5294 or 23533 or 5296 or 10870 or 8503 or 5295,0,0,1,1,1,4,24,30,16,21,,,,,,,,,,,,,,,,,,,,,,,1
903,PI34P5K_18_1_18_2,PI34P5K 18 1 18 2,atp[c] + pail34p_hs_18_1_18_2[c]  -> h[c] + adp[c] + pail345p_hs_18_1_18_2[c] ,0,1000,Expanded Glycerophospholipid metabolism,8394 or 8395 or 23396,0,0,1,1,0,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,1
904,PI4P5K_18_1_18_2,PI4P5K 18 1 18 2,atp[c] + pail45p_hs_18_1_18_2[c]  -> h[c] + adp[c] + pail345p_hs_18_1_18_2[c] ,0,1000,Expanded Glycerophospholipid metabolism,200576 or 23396 or 8394 or 8395 or 8396 or 5305 or 79837,1,0,1,1,0,4,189,24,22,29,0,2,1,3,8,15,,,,,,,,,,,,,,,,,1
905,PI345P3P_18_1_18_2,PI345P3P 18 1 18 2,h2o[c] + pail345p_hs_18_1_18_2[c]  -> pi[c] + pail45p_hs_18_1_18_2[c] ,0,1000,Expanded Glycerophospholipid metabolism,5728,0,0,1,1,0,4,0,8,,,,,,,,,,,,,,,,,,,,,,,,,1
906,PI45PLC_18_1_18_2,PI45PLC 18 1 18 2,h2o[c] + pail45p_hs_18_1_18_2[c]  -> dag_hs_18_1_18_2[c] + h[c] + mi145p[c] ,0,1000,Expanded Glycerophospholipid metabolism,113026 or 23236 or 84812 or 9651 or 257068 or 89869 or 5330 or 5331 or 5332 or 5333 or 5334 or 5335 or 5336 or 51196 or 23007,1,0,1,1,1,4,57,58,59,60,63,16,22,,,,,,,,,,,,,,,,,,,,1
907,AGPAT1_18_1_20_4,AGPAT1 18 1 20 4,alpha_hs_18_1[c] + arachdcoa[c]  -> coa[c] + pa_hs_18_1_20_4[c] ,0,1000,Expanded DAG metabolism,137964 or 56894 or 10554 or 10555 or 55326 or 56895,1,0,1,1,0,4,95,96,21,,,,,,,,,,,,,,,,,,,,,,,,1
908,PPAP_18_1_20_4,PPAP 18 1 20 4,h2o[c] + pa_hs_18_1_20_4[c]  -> pi[c] + dag_hs_18_1_20_4[c] ,0,1000,Expanded DAG metabolism,8611 or 8612 or 8613,1,0,0,0,0,4,103,107,,,,,,,,,,,,,,,,,,,,,,,,,1
909,CEPTE_18_1_20_4,CEPTE 18 1 20 4,cdpea[c] + dag_hs_18_1_20_4[c]  -> cmp[c] + h[c] + pe_hs_18_1_20_4[c] ,0,1000,Expanded Phospholipid metabolism,10390,1,0,1,0,0,4,194,307,21,,,,,,,,,,,,,,,,,,,,,,,,1
910,PSSA2_hs_18_1_20_4,PSSA2 hs 18 1 20 4,ser_L[c] + pe_hs_18_1_20_4[c]  <=> ps_hs_18_1_20_4[c] + etha[c] ,-1000,1000,Expanded Phospholipid metabolism,81490,1,0,1,0,0,4,195,32,21,,,,,,,,,,,,,,,,,,,,,,,,1
911,PSSA1_hs_18_1_20_4,PSSA1 hs 18 1 20 4,chol[c] + ps_hs_18_1_20_4[c]  <=> ser_L[c] + pchol_hs_18_1_20_4[c] ,-1000,1000,Expanded Phospholipid metabolism,9791,1,0,1,0,0,4,195,21,,,,,,,,,,,,,,,,,,,,,,,,,1
912,CEPTC_18_1_20_4,CEPTC 18 1 20 4,cdpchol[c] + dag_hs_18_1_20_4[c]  -> cmp[c] + h[c] + pchol_hs_18_1_20_4[c] ,0,1000,Expanded Phospholipid metabolism,56994 or 10390,1,0,1,0,0,4,194,193,314,21,,,,,,,,,,,,,,,,,,,,,,,1
913,PLA2_2_18_1_20_4,PLA2 2 18 1 20 4,h2o[c] + pchol_hs_18_1_20_4[c]  -> h[c] + arachd[c] + lpchol_hs_18_1[c] ,0,1000,Expanded Phospholipid metabolism,5320 or 8398,1,0,0,1,1,4,57,61,62,63,248,249,,,,,,,,,,,,,,,,,,,,,1
914,DAGK_hs_18_1_20_4,DAGK hs 18 1 20 4,pa_hs_18_1_20_4[c] + h[c] + adp[c]  <=> atp[c] + dag_hs_18_1_20_4[c] ,-1000,1000,Expanded DAG metabolism,1606 or 1607 or 1608 or 1609 or 9162 or 8525 or 8526 or 8527 or 160851,1,0,1,1,0,4,229,18,21,,,,,,,,,,,,,,,,,,,,,,,,1
915,LPS2_18_1_20_4,LPS2 18 1 20 4,h2o[c] + dag_hs_18_1_20_4[c]  -> mag_hs_18_1[c] + h[c] + arachd[c] ,0,1000,Expanded DAG metabolism,4023,1,0,0,1,1,4,192,228,,,,,,,,,,,,,,,,,,,,,,,,,1
916,CDS_18_1_20_4,CDS 18 1 20 4,pa_hs_18_1_20_4[c] + ctp[c] + h[c]  -> ppi[c] + cdpdag_hs_18_1_20_4[c] ,0,1000,Expanded Glycerophospholipid metabolism,1040,1,0,0,0,0,4,191,,,,,,,,,,,,,,,,,,,,,,,,,,1
917,CDIPTr_18_1_20_4,CDIPTr 18 1 20 4,inost[c] + cdpdag_hs_18_1_20_4[c]  -> cmp[c] + h[c] + pail_hs_18_1_20_4[c] ,0,1000,Expanded Glycerophospholipid metabolism,10423,1,0,1,0,0,4,191,26,4,21,,,,,,,,,,,,,,,,,,,,,,,1
918,PIPLC_18_1_20_4,PIPLC 18 1 20 4,h2o[c] + pail_hs_18_1_20_4[c]  -> mi1p_D[c] + h[c] + dag_hs_18_1_20_4[c] ,0,1000,Expanded Glycerophospholipid metabolism,113026 or 23236 or 84812 or 257068 or 9651 or 89869 or 5330 or 5331 or 5332 or 5333 or 5334 or 5335 or 5336 or 51196 or 23007,1,0,1,1,1,4,57,58,59,60,61,16,22,,,,,,,,,,,,,,,,,,,,1
919,PIK4_18_1_20_4,PIK4 18 1 20 4,atp[c] + pail_hs_18_1_20_4[c]  -> h[c] + adp[c] + pail4p_hs_18_1_20_4[c] ,0,1000,Expanded Glycerophospholipid metabolism,5297 or 5298 or 55361,1,0,1,0,0,4,189,24,21,16,,,,,,,,,,,,,,,,,,,,,,,1
920,PI4PLC_18_1_20_4,PI4PLC 18 1 20 4,h2o[c] + pail4p_hs_18_1_20_4[c]  -> h[c] + mi14p[c] + dag_hs_18_1_20_4[c] ,0,1000,Expanded Glycerophospholipid metabolism,113026 or 23236 or 84812 or 9651 or 257068 or 89869 or 5330 or 5331 or 5332 or 5333 or 5334 or 5335 or 5336 or 51196 or 23007,1,0,1,1,1,4,57,58,59,60,61,16,22,,,,,,,,,,,,,,,,,,,,1
921,PI4P3K_18_1_20_4,PI4P3K 18 1 20 4,atp[c] + pail4p_hs_18_1_20_4[c]  -> h[c] + adp[c] + pail34p_hs_18_1_20_4[c] ,0,1000,Expanded Glycerophospholipid metabolism,5286 or 5287 or 5288 or 5290 or 5291 or 5293 or 5294 or 23533 or 5296 or 10870 or 8503 or 5295,0,0,1,1,1,4,24,30,16,21,,,,,,,,,,,,,,,,,,,,,,,1
922,PI34P5K_18_1_20_4,PI34P5K 18 1 20 4,atp[c] + pail34p_hs_18_1_20_4[c]  -> pail345p_hs_18_1_20_4[c] + h[c] + adp[c] ,0,1000,Expanded Glycerophospholipid metabolism,8394 or 8395 or 23396,0,0,1,1,0,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,1
923,PI4P5K_18_1_20_4,PI4P5K 18 1 20 4,pail45p_hs_18_1_20_4[c] + atp[c]  -> pail345p_hs_18_1_20_4[c] + h[c] + adp[c] ,0,1000,Expanded Glycerophospholipid metabolism,200576 or 23396 or 8394 or 8395 or 8396 or 5305 or 79837,1,0,1,1,0,4,189,24,22,29,0,2,1,3,8,15,,,,,,,,,,,,,,,,,1
924,PI345P3P_18_1_20_4,PI345P3P 18 1 20 4,h2o[c] + pail345p_hs_18_1_20_4[c]  -> pail45p_hs_18_1_20_4[c] + pi[c] ,0,1000,Expanded Glycerophospholipid metabolism,5728,0,0,1,1,0,4,0,8,,,,,,,,,,,,,,,,,,,,,,,,,1
925,PI45PLC_18_1_20_4,PI45PLC 18 1 20 4,h2o[c] + pail45p_hs_18_1_20_4[c]  -> h[c] + mi145p[c] + dag_hs_18_1_20_4[c] ,0,1000,Expanded Glycerophospholipid metabolism,113026 or 23236 or 84812 or 9651 or 257068 or 89869 or 5330 or 5331 or 5332 or 5333 or 5334 or 5335 or 5336 or 51196 or 23007,1,0,1,1,1,4,57,58,59,60,64,16,22,,,,,,,,,,,,,,,,,,,,1
926,AGPAT1_18_2_18_2,AGPAT1 18 2 18 2,alpha_hs_18_2[c] + lnlccoa[c]  -> pa_hs_18_2_18_2[c] + coa[c] ,0,1000,Expanded DAG metabolism,137964 or 56894 or 10554 or 10555 or 55326 or 56895,1,0,1,1,0,4,95,96,21,,,,,,,,,,,,,,,,,,,,,,,,1
927,PPAP_18_2_18_2,PPAP 18 2 18 2,pa_hs_18_2_18_2[c] + h2o[c]  -> pi[c] + dag_hs_18_2_18_2[c] ,0,1000,Expanded DAG metabolism,8611 or 8612 or 8613,1,0,0,0,0,4,103,107,,,,,,,,,,,,,,,,,,,,,,,,,1
928,CEPTE_18_2_18_2,CEPTE 18 2 18 2,cdpea[c] + dag_hs_18_2_18_2[c]  -> cmp[c] + pe_hs_18_2_18_2[c] + h[c] ,0,1000,Expanded Phospholipid metabolism,10390,1,0,1,0,0,4,194,308,21,,,,,,,,,,,,,,,,,,,,,,,,1
929,PSSA2_hs_18_2_18_2,PSSA2 hs 18 2 18 2,ser_L[c] + pe_hs_18_2_18_2[c]  <=> ps_hs_18_2_18_2[c] + etha[c] ,-1000,1000,Expanded Phospholipid metabolism,81490,1,0,1,0,0,4,195,32,21,,,,,,,,,,,,,,,,,,,,,,,,1
930,PSSA1_hs_18_2_18_2,PSSA1 hs 18 2 18 2,chol[c] + ps_hs_18_2_18_2[c]  <=> pchol_hs_18_2_18_2[c] + ser_L[c] ,-1000,1000,Expanded Phospholipid metabolism,9791,1,0,1,0,0,4,195,21,,,,,,,,,,,,,,,,,,,,,,,,,1
931,CEPTC_18_2_18_2,CEPTC 18 2 18 2,cdpchol[c] + dag_hs_18_2_18_2[c]  -> pchol_hs_18_2_18_2[c] + cmp[c] + h[c] ,0,1000,Expanded Phospholipid metabolism,56994 or 10390,1,0,1,0,0,4,194,193,315,21,,,,,,,,,,,,,,,,,,,,,,,1
932,PLA2_2_18_2_18_2,PLA2 2 18 2 18 2,pchol_hs_18_2_18_2[c] + h2o[c]  -> lnlc[c] + h[c] + lpchol_hs_18_2[c] ,0,1000,Expanded Phospholipid metabolism,5320 or 8398,1,0,0,1,1,4,57,61,62,63,248,249,,,,,,,,,,,,,,,,,,,,,1
933,DAGK_hs_18_2_18_2,DAGK hs 18 2 18 2,pa_hs_18_2_18_2[c] + h[c] + adp[c]  <=> atp[c] + dag_hs_18_2_18_2[c] ,-1000,1000,Expanded DAG metabolism,1606 or 1607 or 1608 or 1609 or 9162 or 8525 or 8526 or 8527 or 160851,1,0,1,1,0,4,229,18,21,,,,,,,,,,,,,,,,,,,,,,,,1
934,LPS2_18_2_18_2,LPS2 18 2 18 2,h2o[c] + dag_hs_18_2_18_2[c]  -> lnlc[c] + h[c] + mag_hs_18_2[c] ,0,1000,Expanded DAG metabolism,4023,1,0,0,1,1,4,192,228,,,,,,,,,,,,,,,,,,,,,,,,,1
935,CDS_18_2_18_2,CDS 18 2 18 2,pa_hs_18_2_18_2[c] + ctp[c] + h[c]  -> cdpdag_hs_18_2_18_2[c] + ppi[c] ,0,1000,Expanded Glycerophospholipid metabolism,1040,1,0,0,0,0,4,191,,,,,,,,,,,,,,,,,,,,,,,,,,1
936,CDIPTr_18_2_18_2,CDIPTr 18 2 18 2,cdpdag_hs_18_2_18_2[c] + inost[c]  -> cmp[c] + pail_hs_18_2_18_2[c] + h[c] ,0,1000,Expanded Glycerophospholipid metabolism,10423,1,0,1,0,0,4,191,26,4,21,,,,,,,,,,,,,,,,,,,,,,,1
937,PIPLC_18_2_18_2,PIPLC 18 2 18 2,h2o[c] + pail_hs_18_2_18_2[c]  -> mi1p_D[c] + h[c] + dag_hs_18_2_18_2[c] ,0,1000,Expanded Glycerophospholipid metabolism,113026 or 23236 or 84812 or 257068 or 9651 or 89869 or 5330 or 5331 or 5332 or 5333 or 5334 or 5335 or 5336 or 51196 or 23007,1,0,1,1,1,4,57,58,59,60,61,16,22,,,,,,,,,,,,,,,,,,,,1
938,PIK4_18_2_18_2,PIK4 18 2 18 2,pail_hs_18_2_18_2[c] + atp[c]  -> h[c] + adp[c] + pail4p_hs_18_2_18_2[c] ,0,1000,Expanded Glycerophospholipid metabolism,5297 or 5298 or 55361,1,0,1,0,0,4,189,24,21,16,,,,,,,,,,,,,,,,,,,,,,,1
939,PI4PLC_18_2_18_2,PI4PLC 18 2 18 2,h2o[c] + pail4p_hs_18_2_18_2[c]  -> h[c] + mi14p[c] + dag_hs_18_2_18_2[c] ,0,1000,Expanded Glycerophospholipid metabolism,113026 or 23236 or 84812 or 9651 or 257068 or 89869 or 5330 or 5331 or 5332 or 5333 or 5334 or 5335 or 5336 or 51196 or 23007,1,0,1,1,1,4,57,58,59,60,61,16,22,,,,,,,,,,,,,,,,,,,,1
940,PI4P3K_18_2_18_2,PI4P3K 18 2 18 2,atp[c] + pail4p_hs_18_2_18_2[c]  -> pail34p_hs_18_2_18_2[c] + h[c] + adp[c] ,0,1000,Expanded Glycerophospholipid metabolism,5286 or 5287 or 5288 or 5290 or 5291 or 5293 or 5294 or 23533 or 5296 or 10870 or 8503 or 5295,0,0,1,1,1,4,24,30,16,21,,,,,,,,,,,,,,,,,,,,,,,1
941,PI34P5K_18_2_18_2,PI34P5K 18 2 18 2,pail34p_hs_18_2_18_2[c] + atp[c]  -> pail345p_hs_18_2_18_2[c] + h[c] + adp[c] ,0,1000,Expanded Glycerophospholipid metabolism,8394 or 8395 or 23396,0,0,1,1,0,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,1
942,PI4P5K_18_2_18_2,PI4P5K 18 2 18 2,pail45p_hs_18_2_18_2[c] + atp[c]  -> pail345p_hs_18_2_18_2[c] + h[c] + adp[c] ,0,1000,Expanded Glycerophospholipid metabolism,200576 or 23396 or 8394 or 8395 or 8396 or 5305 or 79837,1,0,1,1,0,4,189,24,22,29,0,2,1,3,8,15,,,,,,,,,,,,,,,,,1
943,PI345P3P_18_2_18_2,PI345P3P 18 2 18 2,pail345p_hs_18_2_18_2[c] + h2o[c]  -> pail45p_hs_18_2_18_2[c] + pi[c] ,0,1000,Expanded Glycerophospholipid metabolism,5728,0,0,1,1,0,4,0,8,,,,,,,,,,,,,,,,,,,,,,,,,1
944,PI45PLC_18_2_18_2,PI45PLC 18 2 18 2,h2o[c] + pail45p_hs_18_2_18_2[c]  -> h[c] + mi145p[c] + dag_hs_18_2_18_2[c] ,0,1000,Expanded Glycerophospholipid metabolism,113026 or 23236 or 84812 or 9651 or 257068 or 89869 or 5330 or 5331 or 5332 or 5333 or 5334 or 5335 or 5336 or 51196 or 23007,1,0,1,1,1,4,57,58,59,60,65,16,22,,,,,,,,,,,,,,,,,,,,1
945,AGPAT1_18_2_20_4,AGPAT1 18 2 20 4,arachdcoa[c] + alpha_hs_18_2[c]  -> coa[c] + pa_hs_18_2_20_4[c] ,0,1000,Expanded DAG metabolism,137964 or 56894 or 10554 or 10555 or 55326 or 56895,1,0,1,1,0,4,95,96,21,,,,,,,,,,,,,,,,,,,,,,,,1
946,PPAP_18_2_20_4,PPAP 18 2 20 4,h2o[c] + pa_hs_18_2_20_4[c]  -> pi[c] + dag_hs_18_2_20_4[c] ,0,1000,Expanded DAG metabolism,8611 or 8612 or 8613,1,0,0,0,0,4,103,107,,,,,,,,,,,,,,,,,,,,,,,,,1
947,CEPTE_18_2_20_4,CEPTE 18 2 20 4,cdpea[c] + dag_hs_18_2_20_4[c]  -> cmp[c] + pe_hs_18_2_20_4[c] + h[c] ,0,1000,Expanded Phospholipid metabolism,10390,1,0,1,0,0,4,194,309,21,,,,,,,,,,,,,,,,,,,,,,,,1
948,PSSA2_hs_18_2_20_4,PSSA2 hs 18 2 20 4,pe_hs_18_2_20_4[c] + ser_L[c]  <=> etha[c] + ps_hs_18_2_20_4[c] ,-1000,1000,Expanded Phospholipid metabolism,81490,1,0,1,0,0,4,195,32,21,,,,,,,,,,,,,,,,,,,,,,,,1
949,PSSA1_hs_18_2_20_4,PSSA1 hs 18 2 20 4,chol[c] + ps_hs_18_2_20_4[c]  <=> ser_L[c] + pchol_hs_18_2_20_4[c] ,-1000,1000,Expanded Phospholipid metabolism,9791,1,0,1,0,0,4,195,21,,,,,,,,,,,,,,,,,,,,,,,,,1
950,CEPTC_18_2_20_4,CEPTC 18 2 20 4,cdpchol[c] + dag_hs_18_2_20_4[c]  -> cmp[c] + h[c] + pchol_hs_18_2_20_4[c] ,0,1000,Expanded Phospholipid metabolism,56994 or 10390,1,0,1,0,0,4,194,193,316,21,,,,,,,,,,,,,,,,,,,,,,,1
951,PLA2_2_18_2_20_4,PLA2 2 18 2 20 4,h2o[c] + pchol_hs_18_2_20_4[c]  -> h[c] + lpchol_hs_18_2[c] + arachd[c] ,0,1000,Expanded Phospholipid metabolism,5320 or 8398,1,0,0,1,1,4,57,61,62,63,248,249,,,,,,,,,,,,,,,,,,,,,1
952,DAGK_hs_18_2_20_4,DAGK hs 18 2 20 4,pa_hs_18_2_20_4[c] + h[c] + adp[c]  <=> atp[c] + dag_hs_18_2_20_4[c] ,-1000,1000,Expanded DAG metabolism,1606 or 1607 or 1608 or 1609 or 9162 or 8525 or 8526 or 8527 or 160851,1,0,1,1,0,4,229,18,21,,,,,,,,,,,,,,,,,,,,,,,,1
953,LPS2_18_2_20_4,LPS2 18 2 20 4,h2o[c] + dag_hs_18_2_20_4[c]  -> h[c] + arachd[c] + mag_hs_18_2[c] ,0,1000,Expanded DAG metabolism,4023,1,0,0,1,1,4,192,228,,,,,,,,,,,,,,,,,,,,,,,,,1
